date,close,high,low,open,volume,daily_return,rsi,macd,macd_signal,macd_diff,stochastic_k,stochastic_d,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_width,atr,ema_20,ema_50,ema_200,ema_9,ichimoku_a,ichimoku_b,ichimoku_base,ichimoku_conversion,adx,volume_sma_20,volume_ratio,awesome_osc
2014-11-12,155.516,155.674,154.992,155.017,2742900,-0.001,68.506,1.98,1.412,0.567,97.214,98.582,159.122,142.786,150.954,10.822,1.5,152.231,150.505,145.038,154.279,150.658,147.208,147.208,154.107,25.598,1939915.0,1.414,5.62
2014-11-13,155.657,156.139,154.926,155.64,1163600,0.001,68.914,1.997,1.529,0.468,93.535,96.553,158.914,144.369,151.641,9.592,1.48,152.558,150.707,145.143,154.555,150.865,147.416,147.416,154.314,26.216,1775465.0,0.655,5.715
2014-11-14,155.715,155.882,155.316,155.599,1464500,0.0,69.092,1.993,1.622,0.371,93.144,94.631,158.726,145.762,152.244,8.516,1.414,152.858,150.903,145.249,154.787,150.865,147.416,147.416,154.314,26.789,1735720.0,0.844,5.712
2014-11-17,155.798,155.931,155.241,155.383,584600,0.001,69.361,1.974,1.692,0.281,94.434,93.704,158.535,147.025,152.78,7.533,1.363,153.138,151.095,145.354,154.989,151.133,147.416,147.416,154.85,27.239,1695980.0,0.345,5.644
2014-11-18,156.696,156.954,155.84,155.84,1252600,0.006,72.185,2.008,1.755,0.252,96.006,94.528,158.755,147.686,153.22,7.224,1.348,153.477,151.315,145.466,155.33,151.574,147.823,147.823,155.324,28.19,1614400.0,0.776,5.604
2014-11-19,156.414,156.671,155.749,156.48,1880800,-0.002,70.003,1.989,1.802,0.187,87.903,92.781,158.57,148.824,153.697,6.341,1.319,153.757,151.515,145.575,155.547,151.761,147.823,147.823,155.699,28.968,1589730.0,1.183,5.528
2014-11-20,156.696,156.804,155.682,155.682,866800,0.002,70.948,1.974,1.836,0.137,94.22,92.71,158.534,149.671,154.103,5.751,1.305,154.037,151.718,145.686,155.777,152.031,147.823,148.168,155.894,29.761,1542450.0,0.562,5.468
2014-11-21,157.577,158.334,157.062,158.292,1586200,0.006,73.734,2.01,1.871,0.139,87.047,89.723,158.685,150.31,154.497,5.421,1.329,154.374,151.948,145.804,156.137,153.65,148.513,150.67,156.63,31.22,1564130.0,1.014,5.657
2014-11-24,157.985,158.109,157.744,157.951,1365900,0.003,74.933,2.048,1.907,0.141,92.687,91.318,158.696,151.147,154.921,4.873,1.272,154.718,152.184,145.926,156.507,153.735,148.513,150.84,156.63,32.574,1558625.0,0.876,5.84
2014-11-25,157.935,158.4,157.652,158.217,1736700,-0.0,74.484,2.05,1.935,0.115,90.117,89.95,158.845,151.67,155.257,4.622,1.235,155.024,152.41,146.045,156.792,154.421,148.546,152.178,156.663,33.96,1578960.0,1.1,5.881
2014-11-26,158.3,158.367,157.835,158.018,824400,0.002,75.632,2.058,1.96,0.098,97.472,93.425,158.883,152.357,155.62,4.193,1.184,155.336,152.641,146.167,157.094,154.711,148.546,152.602,156.82,35.246,1540145.0,0.535,5.971
2014-11-28,157.96,158.458,157.735,158.184,430200,-0.002,72.368,2.013,1.971,0.043,86.258,91.282,158.879,152.958,155.918,3.797,1.151,155.586,152.849,146.284,157.267,155.064,148.575,153.279,156.85,36.288,1482210.0,0.29,5.997
2014-12-01,156.879,157.428,156.572,157.345,2083600,-0.007,63.052,1.869,1.95,-0.081,55.294,79.675,158.884,153.268,156.076,3.598,1.168,155.709,153.007,146.39,157.189,155.214,148.575,153.358,157.07,35.649,1489085.0,1.399,5.481
2014-12-02,157.868,158.043,156.862,156.862,1446800,0.006,67.211,1.814,1.923,-0.109,83.296,74.949,158.987,153.57,156.279,3.466,1.169,155.915,153.198,146.504,157.325,155.32,148.575,153.57,157.07,35.464,1447925.0,0.999,4.979
2014-12-03,158.475,158.666,157.91,158.018,2240100,0.004,69.481,1.798,1.898,-0.1,94.893,77.828,159.031,154.048,156.539,3.184,1.143,156.159,153.405,146.623,157.555,155.742,148.679,154.31,157.174,35.671,1477960.0,1.516,4.51
2014-12-04,158.317,158.758,157.577,158.226,1573000,-0.001,68.158,1.753,1.869,-0.116,87.461,88.55,159.118,154.366,156.742,3.032,1.145,156.364,153.598,146.739,157.707,156.025,148.725,154.386,157.665,35.432,1465285.0,1.074,4.023
2014-12-05,158.6,158.924,158.226,158.475,2215900,0.002,69.286,1.72,1.839,-0.119,91.203,91.186,159.276,154.579,156.927,2.993,1.113,156.577,153.794,146.857,157.886,156.229,148.808,154.71,157.748,35.321,1488150.0,1.489,3.684
2014-12-08,157.519,158.625,156.979,158.226,1527800,-0.007,60.473,1.589,1.789,-0.201,56.663,78.442,159.243,154.861,157.052,2.79,1.152,156.667,153.94,146.964,157.813,156.728,148.808,155.707,157.748,33.726,1494720.0,1.022,3.446
2014-12-09,157.394,157.494,155.424,155.798,1763100,-0.001,59.53,1.457,1.723,-0.265,56.286,68.05,159.221,155.074,157.147,2.639,1.219,156.736,154.075,147.067,157.729,156.44,148.808,155.707,157.174,31.787,1489055.0,1.184,2.968
2014-12-10,154.926,156.987,154.693,156.987,1749800,-0.016,44.707,1.141,1.606,-0.465,5.507,39.485,159.308,154.914,157.111,2.797,1.325,156.564,154.109,147.146,157.168,156.258,148.808,155.707,156.808,30.525,1524965.0,1.147,2.238
2014-12-11,155.649,157.162,155.283,155.424,1972600,0.005,48.735,0.938,1.473,-0.535,22.595,28.129,159.296,154.94,157.118,2.773,1.39,156.477,154.169,147.23,156.864,156.526,148.808,156.243,156.808,29.186,1486450.0,1.327,1.631
2014-12-12,153.122,155.358,153.089,154.61,2614400,-0.016,38.249,0.567,1.292,-0.725,0.566,9.556,159.72,154.262,156.991,3.477,1.473,156.157,154.128,147.289,156.116,156.007,148.808,156.007,156.007,29.302,1558990.0,1.677,0.608
2014-12-15,152.058,154.377,151.509,153.995,2801400,-0.007,34.849,0.184,1.07,-0.886,7.404,10.188,160.252,153.365,156.808,4.392,1.573,155.767,154.047,147.336,155.304,155.216,148.808,155.216,155.216,30.118,1625835.0,1.723,-0.474
2014-12-16,150.886,154.227,150.819,151.368,3837500,-0.008,31.525,-0.211,0.814,-1.025,0.827,2.932,160.855,152.27,156.563,5.483,1.704,155.302,153.923,147.372,154.421,154.872,148.808,154.872,154.872,31.143,1788480.0,2.146,-1.318
2014-12-17,153.928,154.236,151.152,151.26,5588600,0.02,45.939,-0.275,0.596,-0.871,38.359,15.53,160.867,151.982,156.424,5.68,1.822,155.171,153.923,147.437,154.322,154.872,148.808,154.872,154.872,32.085,2005280.0,2.787,-2.0
2014-12-18,156.729,156.754,154.61,155.225,3820200,0.018,55.275,-0.099,0.457,-0.556,72.918,37.368,160.884,151.996,156.44,5.682,1.893,155.319,154.033,147.529,154.804,154.797,148.808,154.872,154.722,30.788,2102250.0,1.817,-2.233
2014-12-19,157.453,158.043,156.763,157.344,1800800,0.005,57.326,0.097,0.385,-0.288,81.851,64.376,160.943,152.013,156.478,5.707,1.852,155.523,154.167,147.628,155.333,154.651,148.808,154.872,154.431,28.737,2148950.0,0.838,-1.714
2014-12-22,158.151,158.151,157.386,157.577,3005800,0.004,59.266,0.306,0.369,-0.063,90.463,81.744,161.007,152.006,156.507,5.751,1.774,155.773,154.323,147.733,155.897,154.678,148.808,154.872,154.485,26.764,2219930.0,1.354,-0.864
2014-12-23,158.392,158.741,158.184,158.716,1926800,0.002,59.943,0.485,0.392,0.093,93.436,88.583,161.057,151.997,156.527,5.789,1.69,156.022,154.483,147.839,156.396,154.826,148.808,154.872,154.78,25.147,2247975.0,0.857,0.166
2014-12-24,158.375,158.807,158.35,158.608,952700,-0.0,59.867,0.619,0.438,0.181,93.226,92.375,161.111,151.987,156.549,5.828,1.602,156.246,154.636,147.944,156.792,154.842,148.808,154.872,154.813,23.688,2208775.0,0.431,1.208
2014-12-26,158.891,159.198,158.758,158.816,650300,0.003,61.456,0.758,0.502,0.256,96.336,94.333,161.193,151.965,156.579,5.894,1.546,156.498,154.803,148.053,157.212,155.008,148.945,155.008,155.008,22.593,2200070.0,0.296,1.73
2014-12-29,159.115,159.29,158.683,158.741,878600,0.001,62.156,0.876,0.577,0.299,97.934,95.832,161.346,151.927,156.636,6.014,1.479,156.748,154.972,148.163,157.592,155.054,148.991,155.054,155.054,21.639,2222490.0,0.395,1.923
2014-12-30,158.251,158.841,158.184,158.724,3224500,-0.005,57.794,0.889,0.639,0.25,87.735,94.002,161.466,151.943,156.705,6.077,1.44,156.891,155.1,148.263,157.724,155.138,149.336,155.054,155.221,20.34,2279535.0,1.415,1.974
2014-12-31,156.605,158.691,156.588,158.558,1366000,-0.01,50.52,0.758,0.663,0.095,68.304,84.657,161.373,151.91,156.642,6.041,1.487,156.863,155.159,148.346,157.5,156.002,151.148,155.054,156.95,19.78,2275495.0,0.6,1.746
2015-01-02,156.605,157.702,155.657,157.344,1865000,0.0,50.52,0.647,0.66,-0.013,68.304,74.781,161.205,151.892,156.548,5.949,1.527,156.839,155.216,148.428,157.321,156.264,151.318,155.054,157.474,19.812,2256740.0,0.826,1.327
2015-01-05,153.853,155.782,153.496,155.657,2734700,-0.018,40.609,0.333,0.595,-0.261,35.816,57.475,161.048,151.602,156.325,6.043,1.64,156.554,155.163,148.482,156.628,155.724,152.623,155.054,156.393,20.872,2314825.0,1.181,0.485
2015-01-06,152.34,154.51,151.584,154.086,2245300,-0.01,36.383,-0.037,0.468,-0.505,17.955,40.692,160.917,151.107,156.012,6.288,1.732,156.153,155.052,148.521,155.77,155.246,153.047,155.054,155.437,22.543,2316295.0,0.969,-0.627
2015-01-07,154.244,154.535,153.138,153.554,2305600,0.012,44.246,-0.175,0.34,-0.515,37.995,30.589,160.76,150.937,155.848,6.303,1.765,155.971,155.02,148.577,155.465,155.246,153.695,155.054,155.437,24.072,2355185.0,0.979,-1.511
2015-01-08,156.954,157.145,155.499,155.549,1740600,0.018,53.126,-0.065,0.259,-0.324,69.686,41.879,160.714,150.939,155.826,6.273,1.846,156.065,155.096,148.661,155.763,155.246,153.774,155.054,155.437,23.555,2354060.0,0.739,-1.772
2015-01-09,155.632,157.386,155.15,157.353,2525200,-0.008,49.024,-0.084,0.19,-0.274,52.53,53.404,160.733,150.991,155.862,6.25,1.874,156.024,155.117,148.73,155.737,155.246,153.986,155.054,155.437,23.232,2392830.0,1.055,-1.856
2015-01-12,154.477,155.94,153.937,155.823,1847500,-0.007,45.704,-0.189,0.114,-0.304,37.542,53.253,160.711,150.895,155.803,6.3,1.883,155.876,155.092,148.787,155.485,155.134,154.622,155.054,155.212,23.452,2386575.0,0.774,-1.758
2015-01-13,154.069,156.613,152.864,155.624,2158500,-0.003,44.556,-0.302,0.031,-0.333,32.248,40.773,160.671,151.029,155.85,6.187,2.016,155.704,155.052,148.84,155.201,155.096,154.652,155.054,155.138,24.072,2363780.0,0.913,-1.333
2015-01-14,153.163,153.28,151.376,152.199,5216300,-0.006,42.031,-0.46,-0.067,-0.393,22.58,30.79,160.575,151.237,155.906,5.989,2.065,155.462,154.978,148.883,154.794,154.797,154.892,155.054,154.539,25.159,2484525.0,2.1,-1.47
2015-01-15,151.734,153.986,151.617,153.679,1940700,-0.009,38.341,-0.692,-0.192,-0.5,4.524,19.784,160.446,151.45,155.948,5.769,2.087,155.107,154.851,148.911,154.182,154.718,155.054,155.054,154.381,25.66,2389685.0,0.812,-2.02
2015-01-16,153.612,153.845,151.36,151.542,1472800,0.012,45.156,-0.716,-0.297,-0.419,28.398,18.501,160.461,151.404,155.932,5.808,2.115,154.965,154.802,148.958,154.068,154.714,155.054,155.054,154.373,26.22,2183895.0,0.674,-2.592
2015-01-20,153.995,154.527,152.598,154.294,1637600,0.002,46.456,-0.696,-0.377,-0.32,35.223,22.715,160.384,151.207,155.796,5.891,2.102,154.872,154.77,149.008,154.053,154.714,155.054,155.054,154.373,26.233,2074765.0,0.789,-2.734
2015-01-21,154.801,155.225,153.197,153.587,1586500,0.005,49.185,-0.609,-0.423,-0.185,46.938,36.853,160.205,151.121,155.663,5.836,2.096,154.866,154.771,149.066,154.203,154.714,155.054,155.054,154.373,25.745,2064050.0,0.769,-2.757
2015-01-22,157.17,157.228,154.277,155.516,6074900,0.015,56.245,-0.344,-0.407,0.063,91.611,57.924,160.068,151.16,155.614,5.725,2.157,155.085,154.866,149.146,154.796,154.714,155.054,155.054,154.373,24.046,2217505.0,2.74,-2.022
2015-01-23,156.305,157.12,156.098,156.871,3109800,-0.006,53.331,-0.202,-0.366,0.164,82.061,73.537,159.793,151.226,155.51,5.509,2.08,155.201,154.922,149.218,155.098,154.674,155.054,155.054,154.294,22.468,2276655.0,1.366,-1.211
2015-01-26,156.613,156.696,155.383,156.098,2018000,0.002,54.24,-0.064,-0.306,0.242,87.172,86.948,159.535,151.308,155.421,5.293,2.025,155.336,154.988,149.291,155.401,154.758,155.054,155.221,154.294,21.403,2329920.0,0.866,-0.461
2015-01-27,154.56,155.591,153.795,154.726,1979100,-0.013,47.587,-0.118,-0.268,0.15,53.103,74.112,159.009,151.401,155.205,4.902,2.082,155.262,154.972,149.344,155.233,154.81,155.054,155.325,154.294,21.206,2396360.0,0.826,-0.121
2015-01-28,152.523,155.707,152.407,155.665,2530800,-0.013,42.073,-0.322,-0.279,-0.043,19.3,53.192,158.399,151.351,154.875,4.551,2.169,155.001,154.876,149.375,154.691,154.81,155.054,155.325,154.294,21.613,2478970.0,1.021,-0.042
2015-01-29,154.003,154.219,151.459,152.731,4338200,0.01,46.888,-0.36,-0.295,-0.065,43.86,38.754,157.843,151.483,154.663,4.112,2.211,154.906,154.841,149.421,154.553,154.81,155.054,155.325,154.294,22.354,2534655.0,1.712,-0.518
2015-01-30,152.108,154.094,151.808,152.914,2302500,-0.012,42.066,-0.537,-0.344,-0.194,12.747,25.302,157.672,151.204,154.438,4.188,2.216,154.639,154.734,149.448,154.064,154.834,155.054,155.325,154.344,23.042,2581480.0,0.892,-1.164
2015-02-02,153.853,153.995,150.844,152.532,3397800,0.011,47.428,-0.53,-0.381,-0.149,47.133,34.58,157.385,151.216,154.3,3.998,2.283,154.565,154.7,149.492,154.022,154.552,155.054,155.067,154.036,24.049,2658120.0,1.278,-1.777
2015-02-03,156.098,156.156,154.435,154.718,1435000,0.015,53.403,-0.34,-0.373,0.033,82.299,47.393,157.586,151.24,154.413,4.11,2.285,154.711,154.754,149.558,154.437,154.552,155.054,155.067,154.036,23.47,2593135.0,0.553,-1.688
2015-02-04,155.566,156.563,155.15,155.466,1861200,-0.003,51.898,-0.229,-0.344,0.115,73.966,67.8,157.635,151.513,154.574,3.961,2.222,154.792,154.786,149.617,154.663,154.524,155.054,155.067,153.982,22.68,2573930.0,0.723,-1.413
2015-02-05,157.145,157.261,156.148,156.181,1033800,0.01,55.873,-0.014,-0.278,0.264,98.192,84.819,157.973,151.465,154.719,4.206,2.185,155.016,154.879,149.692,155.159,154.448,155.054,154.842,154.052,21.52,2510340.0,0.412,-0.763
2015-02-06,156.704,157.976,156.222,157.511,1454700,-0.003,54.518,0.119,-0.199,0.318,82.165,84.774,157.928,151.485,154.707,4.164,2.154,155.177,154.95,149.762,155.468,154.589,155.054,154.767,154.41,20.021,2496045.0,0.583,-0.063
2015-02-09,155.99,156.763,155.624,156.114,2289300,-0.005,52.306,0.166,-0.126,0.292,72.154,84.17,157.97,151.479,154.724,4.195,2.081,155.254,154.991,149.824,155.573,154.41,155.054,154.41,154.41,18.967,2484250.0,0.922,0.676
2015-02-10,157.652,157.877,156.148,156.954,1798000,0.011,56.709,0.333,-0.034,0.367,95.457,83.259,158.367,151.4,154.883,4.498,2.068,155.483,155.095,149.902,155.989,154.41,155.054,154.41,154.41,17.891,2481775.0,0.724,1.031
2015-02-11,157.76,158.126,156.921,157.527,1744400,0.001,56.987,0.469,0.066,0.402,94.974,87.528,158.745,151.391,155.068,4.742,2.006,155.7,155.2,149.98,156.343,154.485,155.054,154.485,154.485,17.032,2461070.0,0.709,1.372
2015-02-12,159.223,159.306,158.325,158.517,2008500,0.009,60.67,0.686,0.19,0.496,99.019,96.483,159.356,151.386,155.371,5.13,1.973,156.035,155.358,150.072,156.919,155.075,155.062,155.075,155.075,16.872,2300680.0,0.873,1.784
2015-02-13,159.921,159.963,159.148,159.364,1073100,0.004,62.327,0.905,0.333,0.571,99.539,97.844,159.867,151.693,155.78,5.248,1.89,156.405,155.537,150.17,157.519,156.301,155.391,155.404,157.199,17.051,2257300.0,0.475,2.246
2015-02-17,160.179,160.329,159.423,159.655,1700400,0.002,62.949,1.086,0.484,0.602,98.419,98.992,160.491,151.726,156.108,5.615,1.82,156.765,155.719,150.27,158.051,156.663,155.574,155.586,157.74,17.397,2268680.0,0.75,2.956
2015-02-18,160.212,160.246,159.597,159.83,1863000,0.0,63.033,1.218,0.631,0.588,98.766,98.908,161.034,151.805,156.419,5.9,1.736,157.093,155.895,150.369,158.483,156.782,155.574,155.586,157.976,17.718,2279950.0,0.817,3.511
2015-02-19,160.104,160.403,159.506,159.672,1017600,-0.001,62.533,1.3,0.764,0.535,96.872,98.019,161.501,151.867,156.684,6.149,1.676,157.38,156.06,150.466,158.807,156.818,155.611,155.623,158.014,18.102,2251505.0,0.452,3.955
2015-02-20,161.077,161.11,159.14,159.705,1374000,0.006,65.209,1.426,0.897,0.529,99.679,98.439,162.063,151.697,156.88,6.608,1.697,157.732,156.257,150.571,159.261,157.172,155.964,155.977,158.367,18.839,2016460.0,0.681,4.143
2015-02-23,161.035,161.035,160.453,160.836,1497700,-0.0,64.994,1.505,1.019,0.487,98.876,98.476,162.596,151.637,157.116,6.975,1.621,158.046,156.444,150.675,159.616,157.303,155.964,155.977,158.629,19.522,1935855.0,0.774,4.261
2015-02-24,161.509,161.667,160.786,161.002,1244200,0.003,66.347,1.588,1.132,0.456,97.576,98.71,163.157,151.565,157.361,7.367,1.568,158.376,156.643,150.783,159.995,157.775,156.243,156.255,159.294,20.499,1897165.0,0.656,4.338
2015-02-25,161.334,161.8,161.019,161.376,1983600,-0.001,65.343,1.621,1.23,0.391,92.455,96.302,163.592,151.807,157.7,7.473,1.512,158.658,156.827,150.888,160.263,158.192,156.31,156.322,160.062,21.477,1897390.0,1.045,4.389
2015-02-26,161.152,161.384,160.603,161.251,994200,-0.001,64.253,1.614,1.307,0.307,89.508,93.179,163.699,152.563,158.131,7.042,1.459,158.895,156.996,150.99,160.44,158.396,156.31,156.322,160.47,21.927,1820560.0,0.546,4.387
2015-02-27,160.595,161.301,160.586,161.068,966600,-0.003,60.906,1.546,1.355,0.191,80.489,87.484,163.788,153.134,158.461,6.723,1.406,159.057,157.137,151.086,160.471,158.396,156.31,156.322,160.47,22.325,1651980.0,0.585,4.415
2015-03-02,161.65,161.65,160.678,160.686,1016600,0.007,64.661,1.558,1.395,0.163,97.346,89.114,163.567,154.309,158.938,5.825,1.381,159.304,157.314,151.191,160.707,158.396,156.31,156.322,160.47,22.924,1587685.0,0.64,4.355
2015-03-03,160.96,161.276,160.171,161.226,1388100,-0.004,60.564,1.496,1.415,0.08,82.783,86.873,163.364,155.223,159.293,5.11,1.388,159.462,157.457,151.288,160.758,158.396,156.31,156.322,160.47,22.875,1487200.0,0.933,4.084
2015-03-04,160.287,160.47,159.373,160.428,1497500,-0.004,56.784,1.376,1.408,-0.032,56.46,78.863,163.317,155.689,159.503,4.782,1.402,159.54,157.568,151.378,160.664,158.396,156.322,156.322,160.47,21.962,1490325.0,1.005,3.634
2015-03-05,160.462,160.703,159.996,160.553,1135800,0.001,57.526,1.28,1.382,-0.102,49.699,62.981,163.123,156.372,159.748,4.226,1.353,159.628,157.682,151.468,160.623,158.454,156.322,156.322,160.586,21.309,1454055.0,0.781,3.269
2015-03-06,158.192,160.054,157.885,159.597,1815600,-0.014,46.395,1.01,1.308,-0.298,7.842,38.0,163.042,156.558,159.8,4.057,1.44,159.491,157.702,151.535,160.137,158.082,156.322,156.322,159.842,20.708,1493145.0,1.216,2.693
2015-03-09,158.866,159.157,158.284,158.367,1132000,0.004,49.518,0.84,1.214,-0.374,25.057,27.533,162.861,156.955,159.908,3.693,1.406,159.432,157.747,151.608,159.883,158.082,156.322,156.322,159.842,20.15,1477010.0,0.766,2.024
2015-03-10,156.256,157.627,156.247,157.577,2390500,-0.016,39.838,0.489,1.069,-0.58,0.162,11.02,162.805,157.037,159.921,3.607,1.493,159.129,157.689,151.654,159.157,157.635,156.322,156.322,158.949,20.896,1482070.0,1.613,1.168
2015-03-11,155.89,156.663,155.832,156.488,1857500,-0.002,38.695,0.18,0.891,-0.712,0.972,8.73,163.075,156.592,159.833,4.056,1.446,158.821,157.618,151.696,158.504,158.429,156.322,158.118,158.741,21.801,1485045.0,1.251,0.373
2015-03-12,157.901,157.935,156.438,156.447,2646900,0.013,47.589,0.095,0.732,-0.637,34.668,11.934,163.064,156.616,159.84,4.034,1.488,158.733,157.63,151.758,158.383,158.608,156.322,158.475,158.741,21.463,1530170.0,1.73,-0.302
2015-03-13,156.937,157.76,155.956,157.669,1792200,-0.006,44.273,-0.049,0.576,-0.624,18.515,18.052,163.183,156.269,159.726,4.329,1.521,158.562,157.602,151.81,158.094,158.633,156.322,158.712,158.554,21.433,1519355.0,1.18,-0.731
2015-03-16,159.082,159.082,157.561,157.594,1054700,0.014,52.246,0.01,0.463,-0.452,54.457,35.88,163.151,156.217,159.684,4.342,1.566,158.612,157.66,151.882,158.292,158.49,156.322,158.712,158.267,20.332,1518435.0,0.695,-0.878
2015-03-17,158.542,158.874,157.793,158.334,1460900,-0.003,50.295,0.013,0.373,-0.36,46.58,39.851,163.096,156.109,159.602,4.378,1.546,158.605,157.695,151.948,158.342,158.49,156.322,158.712,158.267,19.31,1506460.0,0.97,-0.706
2015-03-18,160.428,161.06,157.511,158.076,2287400,0.012,56.416,0.166,0.331,-0.166,78.996,60.011,163.115,156.111,159.613,4.388,1.689,158.779,157.802,152.033,158.759,158.631,156.322,158.816,158.446,18.957,1527680.0,1.497,-0.252
2015-03-19,159.689,160.304,159.389,160.063,1372000,-0.005,53.629,0.225,0.31,-0.086,66.294,63.957,163.087,156.097,159.592,4.38,1.642,158.865,157.876,152.109,158.945,158.631,156.322,158.816,158.446,18.629,1545400.0,0.888,0.074
2015-03-20,161.135,161.584,160.536,160.586,1350100,0.009,58.001,0.383,0.325,0.059,92.194,79.161,163.095,156.095,159.595,4.386,1.661,159.082,158.004,152.199,159.383,158.762,156.322,158.816,158.708,19.03,1544205.0,0.874,0.675
2015-03-23,160.846,161.656,160.821,161.122,707100,-0.002,56.847,0.48,0.356,0.125,86.092,81.527,163.071,156.1,159.586,4.368,1.602,159.25,158.115,152.285,159.676,158.78,156.322,158.816,158.744,19.441,1504675.0,0.47,0.999
2015-03-24,159.91,161.122,159.852,160.729,1587700,-0.006,53.16,0.476,0.38,0.096,70.021,82.769,162.883,156.129,159.506,4.235,1.578,159.312,158.186,152.36,159.722,158.811,156.322,158.816,158.806,19.007,1521850.0,1.043,1.277
2015-03-25,157.579,160.303,157.546,160.111,1216700,-0.015,45.282,0.282,0.36,-0.079,29.997,62.036,162.685,155.951,159.318,4.227,1.662,159.147,158.162,152.412,159.294,158.811,156.322,158.816,158.806,18.233,1483505.0,0.82,1.115
2015-03-26,157.186,158.03,156.359,156.969,1906200,-0.002,44.095,0.095,0.307,-0.213,23.249,41.089,162.499,155.741,159.12,4.247,1.663,158.961,158.124,152.46,158.872,158.912,156.322,158.816,159.008,18.139,1529105.0,1.247,0.57
2015-03-27,157.512,157.721,156.928,157.103,1837000,0.002,45.374,-0.027,0.24,-0.267,28.846,27.364,162.342,155.589,158.966,4.249,1.601,158.823,158.1,152.51,158.6,158.912,156.322,158.816,159.008,18.051,1572625.0,1.168,-0.183
